,弹幕
890,NBNBNBNBNB
891,大哥出场
892,你好，我叫酱爆
893,币嘞？
894,吼米大战阿米够
895,币呢？
896,范爷来袭
897,币呢？币呢？
898,就是电吉他
899,入坑mv
900,我迈！
901,这个时期舞步比较夸张
902,逼裂，just 逼裂
903,青涩mj
904,经典
905,来了
906,这调好高啊
907,爷青回
908,太帅了
909,文松
910,《顺滑》
911,大爱mj
912,入坑曲
913,MJ!
914,肤色正确
915,摇人
916,bed
917,假台球馆
918,不如跳舞
919,家私避雷
920,文松
921,三十岁左右白癜风发作，请参考冯小刚
922,旁观的是黑帮吧
923,牛鬼蛇神
924,新宝岛化
925,汤米出场
926,币有了
927,正能量
928,辟雷？
929,～
930,帅惨了真的
931,白衣服的好酷啊
932,好帅
933,哦！
934,迈迈我来了
935,来了
936,可愛いい
937,这外套真心好看
938,这些是舞者
939,酷
940,救不了了
941,兔牙
942,给他爱5
943,莱德尔
944,英雄池
945,好丝滑啊
946,6
947,你怎么不喷咖啡？
948,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
949,CJ呢？
950,跳舞才是对的
951,好帅啊这段
952,我不行了！好帅！
953,绝了
954,IFTTT
955,IFTTT
956,beat itttttttttttttttttttttttt
957,可爱
958,牛逼c
959,地道战 
960,太好看了。
961,爷青回！
962,我是七八岁听的
963,我来看天使了
964,劝架歌
965,这首歌有个很有名的快闪，你们可以搜搜看，不过年代很久远了，不过很震撼。
966,mj好苗条
967,龙哥就是龙
968,我最喜欢的一首
969,专业
970,起立！
971,左边那个穿灰色夹克的没节奏，跳跑偏了
972,为王贡献弹幕
973,Dna动了
974,威斯布鲁克是你吗？
975,忍者神龟
976,盘他盘他盘他盘他盘他盘他盘他盘他盘他盘他盘他盘他盘他盘他盘他
977,尤里新兵
978,这个是不是蜘蛛侠2里的MAX
979,哇哇哇哇哇ohhhh
980,可爱
981,嗯！
982,帅炸
983,1
984,同化完成
985,死亡胶布赛？
986,EVH！
987,好听
988,经典啊
989,爷青回！
990,好漂亮的眼睛
991,神仙啊
992,成龙
993,战士棒！！！
994,专业
995,谢谢字幕
996,紫禁之巅
997,好瘦啊
998,niiiiiice
999,我最爱的MV
1000,jojo
1001,疯狂
1002,这画质我擦
1003,好帅
1004,啊啊啊啊awsl
1005,避雷
1006,这是吉他
1007,这是电吉他
1008,巴拉斯帮
1009,牛
1010,帅啊
1011,好耶
1012,笔呢？
1013,你们不要再打了
1014,帅
1015,帅
1016,人传人
1017,杰哥
1018,看天走路……
1019,打架不如跳舞
1020,那个时间还是黑皮肤的
1021,戴帽子马夏尔？
1022,好和谐233
1023,二乔！
1024,脚步声
1025,币有了
1026,mjyyds
1027,oooh~
1028,驻马店
1029,越共探头
1030,我的币呢。。
1031,YYDS
1032,bilibili
1033,太帅了
1034,同步成功
1035,dooo！
1036,帅呆了
1037,太烫了
1038,初始mj
1039,舞王MJ
1040,入坑曲
1041,神曲
1042,斧头帮借鉴这个吧
1043,+
1044,币呢？币呢？那我的币呢？币呢？
1045,忍者神龟
1046,肤色没对上
1047,我怎么想到了印度？
1048,经典
1049,CJ在哪里？
1050,印象中小时候更黑
1051,我是四年级学生
1052,前方高能
1053,funky
1054,比武还不如比舞
1055,部落冲突
1056,好听
1057,老迈是神
1058,世界名画
1059,嗨起来！！！！
1060,汤米 cj
1061,杰哥！
1062,杰哥逊
1063,玩鞋玩魔怔了？看啥都是AJ？那蓝色的明明是亚瑟士
1064,打 咩
1065,   乛伞－
1066,帅哥！！
1067,神来了
1068,MJ才是大哥
1069,斧头帮。。。。。。。。
1070,强克逊♂
1071,6
1072,泪目
1073,同化成功
1074,965+3
1075,Just币呢，币呢
1076,嗷呜～
1077,卧槽
1078,经典solo
1079,mj很帅
1080,为虫群而战
1081,永恒的经典
1082,爷青回
1083,笔嘞？
1084,嗷呜嗷呜
1085,打开CC字幕
1086,范海伦
1087,为啥要从下水道出来？
1088,快40年了？发行时间1982年
1089,无敌
1090,神王者
1091,帅1
1092,黑迈好帅呀！
1093,成神之歌
1094,不如来跳舞
1095,我有个主意
1096,超越时代的歌曲
1097,不如跳舞
1098,厚米
1099,GTA5
1100,这哪是1983年啊
1101,wsl
1102,麦蔻YYDS
1103,woc
1104,w
1105,格罗夫街万岁
1106,人传人
1107,他们好潮
1108,这歌发行2年后我才出生
1109,范海伦
1110,麻德好帅啊
1111,约翰库萨克
1112,MJ永远的神！
1113,funky
1114,范海伦太绝了
1115,致敬
1116,你币有了
1117,不如跳舞
1118,cc
1119,啊啊啊啊啊啊啊啊啊啊啊啊啊啊
1120,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
1121,经典
1122,好帅啊
1123,van halen
1124,美国街头风格
1125,爷青回
1126,嗯！！
1127,不讲武德
1128,yyds
1129,00后在此
1130,伴舞不是
1131,天妒英才
1132,麦神
1133,承包空屏
1134,约翰康纳
1135,初始状态
1136,享受啊
1137,神曲
1138,名场面
1139,wc
1140,不如跳舞
1141,排面
1142,[Ohh]
1143,万恶之源
1144,i/-
1145,来了
1146,币来……币来……币来……币来……
1147,范海伦
1148,魔道
1149,cc
1150,好帅
1151,真神。。
1152,真不错
1153,范海伦
1154,不如跳舞
1155,起立！
1156,666
1157,wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww
1158,发牌
1159,ok
1160,那是白癜风不是白化病
1161,cc
1162,是白癜风，不是白化病。。。很重的白癜风和红斑狼疮
1163,小学中的记忆
1164,还有恶搞版本的
1165,yyds
1166,哈哈哈
1167,不如跳舞
1168,yyds
1169,mj的歌比现在的好听多了
1170,芜湖起飞
1171,币来？
1172,哈哈哈哈哈
1173,泪目
1174,汤米?
1175,梅西
1176,入坑作
1177,CJ
1178,vvv我v特
1179,酱爆
1180,凯尔里斯
1181,o
1182,K
1183,划船
1184,考古
1185,极致丝滑
1186,yyds
1187, 9786888
1188,biabiabia biabiabia
1189,不如跳舞
1190,忍者神龟
1191,呀呀呀呀
1192,马夏尔
1193,有没有红军版的？
1194,打架不如跳舞
1195,罪恶都市
1196,好帅啊
1197,世界第一
1198,MJ！
1199,不如跳舞
1200,秧歌star
